PoreSizeDistribution_geometric_WtAvg_x,MUKEY,ksat_r_WtAvg,Ks_WtAvg,dbthirdbar_r_WtAvg,dbfifteenbar_r_WtAvg,ResidualWaterContent_WtAvg,Porosity_WtAvg,EffectivePorosity_WtAvg,BubblingPressure_Geometric_WtAvg,PoreSizeDistribution_geometric_WtAvg_y,AvaWaterCon,HydroGrp
0.222051679823,674493,4.87516551563,0.00283341948854,1.25917855753,,0.0291057293469,0.47912266436,0.449846787413,189.755493782,0.222051679823,0,B
0.273382610966,674494,10.5272902872,0.00455756814621,1.43717284595,,0.034875926893,0.463687519582,0.430371122715,184.673556136,0.273382610966,0,B
0.151959921671,674495,4.83929609138,0.00176619895561,0.917436814621,,0.0125305221932,0.331090574413,0.318846266319,133.272313316,0.151959921671,0,B
0.218422697299,674496,10.2648949784,0.00347535163252,1.20367060013,,0.0252733973284,0.400773616673,0.376262139684,150.308056167,0.218422697299,0,B
0.14137,674497,2.836981,0.0012596,0.8905,,0.01005,0.33567,0.32562,139.092,0.14137,0,D
0.214507692308,674498,6.2103,0.00186212723493,1.35575883576,,0.0292162162162,0.477016216216,0.447663409563,234.694261954,0.214507692308,0,D
0.15403,674499,3.091039,0.0013724,0.9575,,0.01095,0.36573,0.35478,151.548,0.15403,0,B
0.354487591521,674500,23.3671650765,0.0154607973527,1.44628772613,,0.0730205990084,0.458354438078,0.42366731076,159.396606973,0.354487591521,0,A
0.203021323516,674501,2.92224788732,0.00189454691933,1.26219307958,,0.0383153759965,0.477565814867,0.439005001546,230.075380487,0.203021323516,0,B
0.26268,674502,18.630909,0.0079728,0.9669,,0.02508,0.2937,0.26928,77.055,0.26268,0,B
0.22230125,674503,17.57233025,0.0051036625,1.019375,,0.0226375,0.33033,0.30867875,110.41825,0.22230125,0,D
0.2367875,674504,14.8200275,0.004756375,1.12025,,0.027925,0.3714,0.3453125,128.7175,0.2367875,0,D
0.272667627119,674505,65.1567647288,0.0086444,1.00402542373,,0.0224988135593,0.300773728814,0.278255932203,77.4233220339,0.272667627119,0,B
0.111008336192,674506,1.70441824528,0.000845615403087,0.804122855918,,0.0124090265866,0.281402251286,0.268684502573,136.546605489,0.111008336192,0,D
0.170968479267,674507,1.17005113563,0.000627337532266,1.182368,,0.0781802537399,0.469386149104,0.411245547009,290.142185632,0.170968479267,0,B
0.17366,674508,7.904008,0.0037078,0.784,,0.0214,0.25656,0.23666,85.756,0.17366,0,B
0.169024854369,674509,2.17099367961,0.000687243886699,1.0305,,0.104768252427,0.342679029126,0.286491262136,236.357563107,0.169024854369,0,D
0.238987650131,674510,9.52613274151,0.00321886866841,1.38070443864,,0.0215556657963,0.488897232376,0.468097989556,192.219399478,0.238987650131,0,D
0.209026765984,674511,2.23664559367,0.0027591788196,1.28027068881,,0.0773541176544,0.467010330174,0.426714720504,176.243726189,0.209026765984,0,D
